,model,n,method,split,recall_macro,precision_macro,f1_macro,recall_c1,precision_c1,f1_c1
150,bert_2_v1,250,mix,test,0.7744764089584351,0.9275844097137451,0.8308298587799072,0.9481217861175537,0.9790412187576294,0.9633334875106812
151,bert_2_v1,250,mix,test_ext,0.7298370599746704,0.7516562938690186,0.7399349212646484,0.8653362393379211,0.8364470601081848,0.850646436214447
152,bert_2_v1,250,active,test,0.7717136144638062,0.9285659790039062,0.8282095789909363,0.9487276673316956,0.9787483215332031,0.9635041952133179
153,bert_2_v1,250,active,test_ext,0.7246108055114746,0.7539734840393066,0.7376459836959839,0.8679094314575195,0.8347816467285156,0.851023256778717
154,bert_2_v1,250,random,test,0.7897165417671204,0.9183886647224426,0.8418881893157959,0.946531355381012,0.9821611046791077,0.9640171527862549
155,bert_2_v1,250,random,test_ext,0.7326538562774658,0.7515841722488403,0.7415661811828613,0.8567017316818237,0.842063844203949,0.8493197560310364
156,bert_2_v1,350,mix,test,0.7793214917182922,0.9247862100601196,0.8353899717330933,0.948651909828186,0.9825084209442139,0.9652833938598633
157,bert_2_v1,350,mix,test_ext,0.7330499291419983,0.7610433101654053,0.7459008097648621,0.8628820180892944,0.8335913419723511,0.8479837775230408
158,bert_2_v1,350,active,test,0.7733893394470215,0.9288201928138733,0.8299998641014099,0.9503180980682373,0.9802359342575073,0.965045154094696
159,bert_2_v1,350,active,test_ext,0.7227526307106018,0.758080244064331,0.7378928065299988,0.8705505132675171,0.8288562893867493,0.8491919636726379
160,bert_2_v1,350,random,test,0.8055394887924194,0.9101352691650391,0.8499321341514587,0.9480460286140442,0.9812651872634888,0.9643696546554565
161,bert_2_v1,350,random,test_ext,0.7553195953369141,0.7422343492507935,0.748590350151062,0.8630536794662476,0.8260393142700195,0.8441409468650818
162,bert_2_v1,450,mix,test,0.7908726930618286,0.9180850982666016,0.8415923118591309,0.950015127658844,0.9806128740310669,0.9650715589523315
163,bert_2_v1,450,mix,test_ext,0.7560742497444153,0.7517514228820801,0.7536554336547852,0.8749780654907227,0.8230472803115845,0.848218560218811
164,bert_2_v1,450,active,test,0.7681059837341309,0.9298040270805359,0.8263601660728455,0.951378345489502,0.9799516201019287,0.9654536247253418
165,bert_2_v1,450,active,test_ext,0.7214311957359314,0.7712993025779724,0.7417839169502258,0.8792468309402466,0.8205631971359253,0.8488920331001282
166,bert_2_v1,450,random,test,0.7926175594329834,0.9221910834312439,0.8438657522201538,0.948651909828186,0.9821232557296753,0.9650974869728088
167,bert_2_v1,450,random,test_ext,0.7387763261795044,0.7588473558425903,0.7473614811897278,0.8712940812110901,0.8168859481811523,0.8432132601737976
168,bert_2_v1,550,mix,test,0.7961790561676025,0.9203846454620361,0.8466649055480957,0.9512268900871277,0.9809434413909912,0.965856671333313
169,bert_2_v1,550,mix,test_ext,0.7411218881607056,0.7801915407180786,0.759483277797699,0.8666243553161621,0.8761304616928101,0.8713514804840088
170,bert_2_v1,550,active,test,0.780093789100647,0.9273822903633118,0.8349683284759521,0.9529687762260437,0.9769409894943237,0.9648060202598572
171,bert_2_v1,550,active,test_ext,0.7310584783554077,0.7872067093849182,0.7557713985443115,0.8775321841239929,0.8645098805427551,0.8709723353385925
172,bert_2_v1,550,random,test,0.8122825622558594,0.9157471656799316,0.8566042184829712,0.9489548802375793,0.9815902709960938,0.9649967551231384
173,bert_2_v1,550,random,test_ext,0.7577754855155945,0.7555793523788452,0.7564219236373901,0.8673169016838074,0.8302303552627563,0.8483685255050659
174,bert_2_v1,650,mix,test,0.7969611883163452,0.9206820130348206,0.8476995229721069,0.9494850039482117,0.9831398725509644,0.9660193920135498
175,bert_2_v1,650,mix,test_ext,0.7326326966285706,0.806891918182373,0.7652067542076111,0.862057089805603,0.8707939982414246,0.8664035201072693
176,bert_2_v1,650,active,test,0.7788797616958618,0.9290907979011536,0.8342393636703491,0.9518327713012695,0.9810319542884827,0.9662117958068848
177,bert_2_v1,650,active,test_ext,0.7298345565795898,0.8125295042991638,0.764999508857727,0.8698543906211853,0.8903233408927917,0.8799698352813721
178,bert_2_v1,650,random,test,0.8208056688308716,0.9161206483840942,0.8620564937591553,0.9492577910423279,0.9813655018806458,0.9650446772575378
179,bert_2_v1,650,random,test_ext,0.7613318562507629,0.7636953592300415,0.7622721791267395,0.865611732006073,0.8319374322891235,0.8484405875205994
180,bert_2_v1,750,mix,test,0.7989605665206909,0.9232141375541687,0.8493848443031311,0.9499394297599792,0.9834561944007874,0.966407299041748
181,bert_2_v1,750,mix,test_ext,0.7459993362426758,0.8033797144889832,0.7728258967399597,0.8514102697372437,0.9088087677955627,0.8791736960411072
182,bert_2_v1,750,active,test,0.7792465686798096,0.932710587978363,0.8363634943962097,0.9511511921882629,0.9837850332260132,0.9671928882598877
183,bert_2_v1,750,active,test_ext,0.7328708171844482,0.8180623650550842,0.7702465057373047,0.8567606806755066,0.89512699842453,0.8755237460136414
184,bert_2_v1,750,random,test,0.8208507299423218,0.9123539924621582,0.8606220483779907,0.9504695534706116,0.9819263219833374,0.9659419059753418
185,bert_2_v1,750,random,test_ext,0.7604994773864746,0.7513440847396851,0.7556531429290771,0.8593777418136597,0.8023565411567688,0.8298888206481934
186,bert_2_v1,850,mix,test,0.8138812184333801,0.920319676399231,0.8592052459716797,0.9520599842071533,0.9808067679405212,0.9662196040153503
187,bert_2_v1,850,mix,test_ext,0.7488685846328735,0.7898836731910706,0.7684177160263062,0.8533521294593811,0.8907954692840576,0.8716718554496765
188,bert_2_v1,850,active,test,0.7828216552734375,0.929111659526825,0.8371554017066956,0.9524386525154114,0.981809675693512,0.9669011831283569
189,bert_2_v1,850,active,test_ext,0.7429565191268921,0.8117797374725342,0.7736647129058838,0.8584595322608948,0.8900724053382874,0.8739802241325378
190,bert_2_v1,850,random,test,0.8209124207496643,0.9154396057128906,0.8614382743835449,0.9502423405647278,0.9816147685050964,0.9656738042831421
191,bert_2_v1,850,random,test_ext,0.7557604312896729,0.7484782934188843,0.7519161701202393,0.8514147996902466,0.8021126985549927,0.8260287642478943
192,bert_2_v1,950,mix,test,0.808802604675293,0.9221798181533813,0.855675220489502,0.9506967663764954,0.9847034811973572,0.967401385307312
193,bert_2_v1,950,mix,test_ext,0.7499474287033081,0.7911311388015747,0.7696064710617065,0.8403887152671814,0.8819848299026489,0.8606845140457153
194,bert_2_v1,950,active,test,0.7844945192337036,0.9280245900154114,0.8384761810302734,0.9504695534706116,0.985473096370697,0.9676548838615417
195,bert_2_v1,950,active,test_ext,0.7409629821777344,0.813838005065918,0.7742787599563599,0.839017391204834,0.916921854019165,0.8762415051460266
196,bert_2_v1,950,random,test,0.8273468017578125,0.9139314293861389,0.8653199076652527,0.9481217861175537,0.9853600859642029,0.9663823246955872
197,bert_2_v1,950,random,test_ext,0.7542563676834106,0.7379249334335327,0.7457175850868225,0.8291199803352356,0.8092411756515503,0.8190599679946899
198,bert_2_v1,1050,mix,test,0.7966957092285156,0.9292587041854858,0.8489363193511963,0.9504695534706116,0.9860925674438477,0.9679534435272217
199,bert_2_v1,1050,mix,test_ext,0.7383402585983276,0.8233479261398315,0.7765373587608337,0.825030505657196,0.9075280427932739,0.8643151521682739
200,bert_2_v1,1050,active,test,0.7840534448623657,0.930633544921875,0.8387495875358582,0.95175701379776,0.9839492440223694,0.9675854444503784
201,bert_2_v1,1050,active,test_ext,0.7359485626220703,0.8390340209007263,0.7808523774147034,0.8362637162208557,0.9216794371604919,0.8768965005874634
202,bert_2_v1,1050,random,test,0.8246854543685913,0.9122068881988525,0.8629240989685059,0.9481217861175537,0.9847400188446045,0.9660840630531311
203,bert_2_v1,1050,random,test_ext,0.7513362765312195,0.7464627027511597,0.748557448387146,0.8189865946769714,0.8072085976600647,0.8130549192428589
204,bert_2_v1,1150,mix,test,0.8202184438705444,0.920119047164917,0.8628392815589905,0.9506210088729858,0.9860947728157043,0.9680330157279968
205,bert_2_v1,1150,mix,test_ext,0.7576492428779602,0.821915864944458,0.7877468466758728,0.8204954266548157,0.8980461359024048,0.8575209975242615
206,bert_2_v1,1150,active,test,0.7822694778442383,0.9309599995613098,0.8367710113525391,0.9525144100189209,0.9828084707260132,0.9674243330955505
207,bert_2_v1,1150,active,test_ext,0.7289965152740479,0.8528181314468384,0.7800840139389038,0.8445858359336853,0.9117156863212585,0.8768678307533264
208,bert_2_v1,1150,random,test,0.8338351845741272,0.9124521613121033,0.8686487078666687,0.950166642665863,0.9826127886772156,0.9661173820495605
209,bert_2_v1,1150,random,test_ext,0.7618995904922485,0.7394305467605591,0.7502122521400452,0.8275372385978699,0.794602632522583,0.8107355833053589
210,bert_2_v1,1250,mix,test,0.8090016841888428,0.9280495643615723,0.8578611612319946,0.9514541029930115,0.9849470853805542,0.9679109454154968
211,bert_2_v1,1250,mix,test_ext,0.7257312536239624,0.8415178060531616,0.7754656076431274,0.8141558766365051,0.8955541253089905,0.8529173135757446
212,bert_2_v1,1250,active,test,0.7829976081848145,0.9325497150421143,0.8391908407211304,0.9519842267036438,0.9861917495727539,0.9687861204147339
213,bert_2_v1,1250,active,test_ext,0.7244405150413513,0.850696325302124,0.7783061265945435,0.8233094811439514,0.9249040484428406,0.87115478515625
214,bert_2_v1,1250,random,test,0.838347315788269,0.9078758955001831,0.869663655757904,0.9505453109741211,0.9834665656089783,0.9667257070541382
215,bert_2_v1,1250,random,test_ext,0.765729546546936,0.7300502061843872,0.7469638586044312,0.8210533261299133,0.7875958681106567,0.8039766550064087
216,bert_4_v1,150,mix,test,0.7869119644165039,0.9178133010864258,0.8381372094154358,0.9480460286140442,0.983191967010498,0.9652991890907288
217,bert_4_v1,150,mix,test_ext,0.7293938398361206,0.7524957060813904,0.7403379678726196,0.8412744402885437,0.8428282737731934,0.8420506119728088
218,bert_4_v1,150,active,test,0.7819186449050903,0.9249433875083923,0.8358575105667114,0.948273241519928,0.9837366342544556,0.9656794667243958
219,bert_4_v1,150,active,test_ext,0.7286404371261597,0.7505205869674683,0.7389075756072998,0.8450192809104919,0.8441924452781677,0.8446056842803955
220,bert_4_v1,150,random,test,0.8025782704353333,0.917877733707428,0.8507508039474487,0.9474401473999023,0.9840320944786072,0.9653894901275635
221,bert_4_v1,150,random,test_ext,0.7458077669143677,0.7497293949127197,0.7475787401199341,0.835224986076355,0.8505133390426636,0.8427998423576355
222,bert_4_v1,250,mix,test,0.7942569851875305,0.9210183620452881,0.8441722989082336,0.9534989595413208,0.9798427820205688,0.9664914011955261
223,bert_4_v1,250,mix,test_ext,0.7492647171020508,0.7524250745773315,0.7505359649658203,0.8807753920555115,0.8406833410263062,0.8602625131607056
224,bert_4_v1,250,active,test,0.7831910252571106,0.9208555221557617,0.8355101346969604,0.951908528804779,0.9814930558204651,0.9664744138717651
225,bert_4_v1,250,active,test_ext,0.7380677461624146,0.7590588927268982,0.7471413612365723,0.8778591156005859,0.8422669768333435,0.85969477891922
226,bert_4_v1,250,random,test,0.8211432695388794,0.9124332666397095,0.8614966869354248,0.9494850039482117,0.9815235137939453,0.9652384519577026
227,bert_4_v1,250,random,test_ext,0.7635444402694702,0.7517732381820679,0.7575740814208984,0.8633920550346375,0.8428603410720825,0.853002667427063
228,bert_4_v1,350,mix,test,0.8055164217948914,0.9217835068702698,0.8533209562301636,0.9511511921882629,0.9849423766136169,0.9677518606185913
229,bert_4_v1,350,mix,test_ext,0.7583922743797302,0.7507392168045044,0.7542473077774048,0.8708938956260681,0.8348694443702698,0.8525012731552124
230,bert_4_v1,350,active,test,0.7762950658798218,0.9191854596138,0.8274539113044739,0.9558467268943787,0.9767063856124878,0.9661639928817749
231,bert_4_v1,350,active,test_ext,0.7306943535804749,0.7373075485229492,0.7310672998428345,0.8902369141578674,0.8159454464912415,0.8514737486839294
232,bert_4_v1,350,random,test,0.8377548456192017,0.9086669087409973,0.8700689077377319,0.952893078327179,0.9798302054405212,0.9661739468574524
233,bert_4_v1,350,random,test_ext,0.7783750891685486,0.7375433444976807,0.7570350766181946,0.8753576874732971,0.8197652697563171,0.8466498851776123
234,bert_4_v1,450,mix,test,0.8170869946479797,0.9168298244476318,0.8594743609428406,0.9525144100189209,0.9845780730247498,0.9682808518409729
235,bert_4_v1,450,mix,test_ext,0.7790654897689819,0.7450478672981262,0.7612621784210205,0.8782527446746826,0.8282232284545898,0.8525046110153198
236,bert_4_v1,450,active,test,0.7787514925003052,0.9284454584121704,0.8327178955078125,0.9554680585861206,0.9782878160476685,0.9667432904243469
237,bert_4_v1,450,active,test_ext,0.7361965179443359,0.7504135370254517,0.7402424812316895,0.8933395743370056,0.812174379825592,0.8508256673812866
238,bert_4_v1,450,random,test,0.8362445831298828,0.9151946902275085,0.8715882301330566,0.9516055583953857,0.9832537770271301,0.9671708345413208
239,bert_4_v1,450,random,test_ext,0.7872610092163086,0.7451348304748535,0.7652267217636108,0.8775510191917419,0.8201442956924438,0.8478770852088928
240,bert_4_v1,550,mix,test,0.8225017189979553,0.9198296070098877,0.8649847507476807,0.9520599842071533,0.9849565029144287,0.9682288765907288
241,bert_4_v1,550,mix,test_ext,0.763782262802124,0.7638742327690125,0.7637730836868286,0.8763201832771301,0.8626782298088074,0.8694457411766052
242,bert_4_v1,550,active,test,0.7844401597976685,0.9302374720573425,0.8384699821472168,0.9559224247932434,0.9792087078094482,0.9674254655838013
243,bert_4_v1,550,active,test_ext,0.7321990728378296,0.7714844942092896,0.7492348551750183,0.8880360126495361,0.8753555417060852,0.8816502094268799
244,bert_4_v1,550,random,test,0.8340485095977783,0.9199119806289673,0.87171471118927,0.9529687762260437,0.9824328422546387,0.9674765467643738
245,bert_4_v1,550,random,test_ext,0.7724422812461853,0.7592119574546814,0.7653703689575195,0.8753390908241272,0.8270353078842163,0.8505018949508667
246,bert_4_v1,650,mix,test,0.8330444097518921,0.9302355647087097,0.8752158880233765,0.9564526081085205,0.9792199730873108,0.9677023887634277
247,bert_4_v1,650,mix,test_ext,0.7592362761497498,0.7941072583198547,0.7738605737686157,0.8865382671356201,0.8261032104492188,0.8552544116973877
248,bert_4_v1,650,active,test,0.7851096391677856,0.9374306797981262,0.8415027856826782,0.9549378752708435,0.9826981425285339,0.968619167804718
249,bert_4_v1,650,active,test_ext,0.7344738245010376,0.8149840831756592,0.7685205936431885,0.883270263671875,0.8954373598098755,0.889312207698822
250,bert_4_v1,650,random,test,0.8503084182739258,0.9142011404037476,0.8797825574874878,0.95175701379776,0.9851062297821045,0.9681445360183716
251,bert_4_v1,650,random,test_ext,0.7818751335144043,0.7585088610649109,0.769919216632843,0.8704277276992798,0.8357371091842651,0.8527297377586365
252,bert_4_v1,750,mix,test,0.8330490589141846,0.9211077094078064,0.872329831123352,0.9530445337295532,0.9860523343086243,0.9692674875259399
253,bert_4_v1,750,mix,test_ext,0.772161066532135,0.7880440354347229,0.7798916101455688,0.868043065071106,0.8999155759811401,0.8836920261383057
254,bert_4_v1,750,active,test,0.8031005859375,0.9296092987060547,0.8541861772537231,0.9543319940567017,0.9843761920928955,0.9691213369369507
255,bert_4_v1,750,active,test_ext,0.7544306516647339,0.8009791970252991,0.7760477662086487,0.8743239045143127,0.9030514359474182,0.8884555101394653
256,bert_4_v1,750,random,test,0.8574482202529907,0.9118005037307739,0.8829563856124878,0.9541048407554626,0.9816113710403442,0.9676626324653625
257,bert_4_v1,750,random,test_ext,0.78650963306427,0.737335741519928,0.7607055902481079,0.8700785040855408,0.7939818501472473,0.8302902579307556
258,bert_4_v1,850,mix,test,0.8317484259605408,0.9213310480117798,0.8706319332122803,0.9553923010826111,0.982782781124115,0.9688940048217773
259,bert_4_v1,850,mix,test_ext,0.7668336629867554,0.7897001504898071,0.7771826982498169,0.8707878589630127,0.8931775689125061,0.8818405866622925
260,bert_4_v1,850,active,test,0.8117333650588989,0.9292870759963989,0.8598288893699646,0.9555437564849854,0.9853951930999756,0.9702399373054504
261,bert_4_v1,850,active,test_ext,0.7600151300430298,0.7949972152709961,0.7763981223106384,0.8720793724060059,0.9093970060348511,0.8903473019599915
262,bert_4_v1,850,random,test,0.8660503625869751,0.901436448097229,0.8831390142440796,0.9521357417106628,0.985729992389679,0.9686416387557983
263,bert_4_v1,850,random,test_ext,0.7906967401504517,0.725740373134613,0.7555842995643616,0.8531172871589661,0.8074679374694824,0.8296651244163513
264,bert_4_v1,950,mix,test,0.8331514000892639,0.9302105903625488,0.8752408027648926,0.9547864198684692,0.9858461022377014,0.9700677394866943
265,bert_4_v1,950,mix,test_ext,0.7652673721313477,0.7886113524436951,0.7765849828720093,0.8576198220252991,0.8721804618835449,0.8648388385772705
266,bert_4_v1,950,active,test,0.8099492788314819,0.9323573112487793,0.8597221374511719,0.9575128555297852,0.9830495119094849,0.9701131582260132
267,bert_4_v1,950,active,test_ext,0.760352611541748,0.8016775846481323,0.7798027396202087,0.8765203952789307,0.8919968605041504,0.8841909170150757
268,bert_4_v1,950,random,test,0.8699079751968384,0.9127830862998962,0.8905138373374939,0.95175701379776,0.9879717230796814,0.9695262908935547
269,bert_4_v1,950,random,test_ext,0.7806979417800903,0.7297420501708984,0.753429651260376,0.8425351977348328,0.8023962378501892,0.8219760060310364
270,bert_4_v1,1050,mix,test,0.8391143679618835,0.9303005337715149,0.8795281648635864,0.9550893902778625,0.9848496913909912,0.9697412252426147
271,bert_4_v1,1050,mix,test_ext,0.7464242577552795,0.8499969244003296,0.7914125919342041,0.8515872955322266,0.9139094352722168,0.8816483616828918
272,bert_4_v1,1050,active,test,0.8104203939437866,0.9385999441146851,0.8625224232673645,0.9552408456802368,0.9863153100013733,0.9705293774604797
273,bert_4_v1,1050,active,test_ext,0.7456806898117065,0.8738027811050415,0.7995905876159668,0.8567765355110168,0.9427016973495483,0.8976876735687256
274,bert_4_v1,1050,random,test,0.86996990442276,0.9090102314949036,0.8888094425201416,0.9520599842071533,0.9868896007537842,0.9691619873046875
275,bert_4_v1,1050,random,test_ext,0.7830677032470703,0.735708475112915,0.7576287984848022,0.8341270089149475,0.8040369749069214,0.8188056349754333
276,bert_4_v1,1150,mix,test,0.8353270292282104,0.9241641163825989,0.8741005659103394,0.9544077515602112,0.9885472059249878,0.9711775779724121
277,bert_4_v1,1150,mix,test_ext,0.7585921287536621,0.8313919305801392,0.7915551066398621,0.8453270792961121,0.9252873659133911,0.8835017085075378
278,bert_4_v1,1150,active,test,0.8148632049560547,0.9377957582473755,0.8649302124977112,0.9572099447250366,0.9828913807868958,0.9698807001113892
279,bert_4_v1,1150,active,test_ext,0.7552850842475891,0.8541346788406372,0.7979278564453125,0.8725677728652954,0.9162018299102783,0.8938526511192322
280,bert_4_v1,1150,random,test,0.8759198188781738,0.9086458683013916,0.891817569732666,0.9541805386543274,0.9853746294975281,0.9695267677307129
281,bert_4_v1,1150,random,test_ext,0.7803915143013,0.7289756536483765,0.7531881332397461,0.8452035188674927,0.789145827293396,0.8162133097648621
282,bert_4_v1,1250,mix,test,0.8585637807846069,0.9241306781768799,0.8890782594680786,0.9540290832519531,0.987535297870636,0.9704930782318115
283,bert_4_v1,1250,mix,test_ext,0.7622231841087341,0.8374844193458557,0.7970520257949829,0.8365241885185242,0.924221932888031,0.8781890869140625
284,bert_4_v1,1250,active,test,0.8226591348648071,0.9342467784881592,0.8693970441818237,0.9554680585861206,0.987167477607727,0.9710590839385986
285,bert_4_v1,1250,active,test_ext,0.7677047252655029,0.8441643714904785,0.8028219938278198,0.8556050062179565,0.935970664024353,0.8939853310585022
286,bert_4_v1,1250,random,test,0.8781002759933472,0.9040513038635254,0.8907134532928467,0.9542562961578369,0.9856070280075073,0.9696783423423767
287,bert_4_v1,1250,random,test_ext,0.7765969038009644,0.7227522730827332,0.7470608949661255,0.8355572819709778,0.7882031202316284,0.8111897110939026
